group,topic_id,topic_size,llm_model,llm_provider,prompt_option,label,cosine
C,7,4,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,logit function scale,0.6952418088912964
C,8,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,formula editor issues,0.4094279706478119
C,9,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,nonlinear basis functions,0.7347312569618225
C,10,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,reaction speed units,0.7061313390731812
C,11,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,business profits and losses,0.7033703327178955
C,12,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,intercept confusion,0.8310816287994385
C,13,3,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,office hours inquiry,0.7969052791595459
C,14,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,code output figures,0.51224285364151
C,15,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,working directory change,0.9213446378707886
C,16,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,blank pages issue,0.660990834236145
C,17,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,complexity quantified knots,0.8083244562149048
C,18,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,variable naming issues,0.20130102336406708
C,19,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,margin in svm,0.5459597110748291
C,20,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,technical glitch issue,0.5043009519577026
C,21,2,qwen/qwen3-vl-30b-a3b-instruct,openai-compatible,1,gender and risk perception,0.5212656259536743
D,0,1893,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,peer review feedback,0.3672950565814972
D,1,24,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,resuscitation room equipment,0.5237447619438171
D,2,20,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,tech support issues,0.47393691539764404
D,3,15,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,deducer install issues,0.6155393123626709
D,4,12,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,download slides,0.8646488785743713
D,5,11,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,histogram bar chart,0.8252089023590088
D,6,10,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,treating seizures in peds,0.5172184705734253
D,7,10,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,brain spinal injuries,0.7480551600456238
D,8,9,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,person year follow,0.7796863317489624
D,9,9,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,accomplishment statement criteria,0.8058189749717712
D,10,9,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,parkinsons disease risk,0.29158034920692444
D,11,8,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,unsatisfied with previous topic,0.501171350479126
D,12,7,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,mooc completion issues,0.1952410489320755
D,13,7,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,binomial approximation debate,0.6653739809989929
D,14,7,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,ordinal scale understanding,0.6349508762359619
D,15,6,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,multiple birth calculations,0.6735858917236328
D,16,6,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,finding slope in graphs,0.748231053352356
D,17,6,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,getting received help,0.5236769318580627
D,18,6,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,donor blood prevalence,0.6059869527816772
D,19,6,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,nonnative english help,0.5188542604446411
D,20,6,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,electron trajectory energy,0.6912703514099121
D,21,5,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,rolling dice probability,0.801508903503418
D,22,5,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,editing demo exercises,0.7382852435112
D,23,5,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,webmail registration issues,0.42076539993286133
D,24,5,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,beta coefficient comparison,0.5271196961402893
D,25,5,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,interpreting data correctly,0.5113973617553711
D,26,5,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,p-value adjustment issues,0.5671120882034302
D,27,5,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,halt study approach,0.8163696527481079
D,28,5,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,alzheimers drug prevention,0.7637339234352112
D,29,5,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,quiz based value,0.4718918800354004
D,30,5,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,hypothesis testing,0.417691707611084
D,31,5,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,fitness performance,0.6656613945960999
D,32,5,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,choosing a function,0.30130279064178467
D,33,5,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,understanding frequency data,0.6937397718429565
D,34,5,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,survival probability question,0.654131293296814
D,35,5,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,finding old posts,0.6329814791679382
D,36,4,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,vaccine simulation example,0.8305408358573914
D,37,4,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,mock data download,0.7379698157310486
D,38,4,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,module use statement,0.6066028475761414
D,39,4,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,fisher's exact test,0.6198127269744873
D,40,4,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,coin flip bias,0.6637147068977356
D,41,3,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,downloading unit solutions,0.6817466020584106
D,42,3,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,active voice change,0.24428589642047882
D,43,3,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,submit arrows issue,0.46899330615997314
D,44,3,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,common sense in statistics,0.6942790150642395
D,45,3,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,alternative distance method,0.3592933714389801
D,46,3,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,professional writing tips,0.4065801501274109
D,47,3,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,need help urgently,0.58003169298172
D,48,3,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,prosthetic energy efficiency,0.531076967716217
D,49,3,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,raised nevi validity,0.5372336506843567
D,50,3,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,interpreting beta coefficient,0.4848487079143524
D,51,3,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,signrank test assumptions,0.5308352112770081
D,52,3,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,cherrypicked data analysis,0.4151451587677002
D,53,3,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,cheating in the course,0.5543121099472046
D,54,3,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,card combinations mistakes,0.6441822648048401
D,55,3,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,ratios in dsst,0.578235924243927
D,56,3,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,act and wave matter,0.29749342799186707
D,57,3,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,exact vs chi-square test,0.7355972528457642
D,58,3,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,browser issues discussion,0.5573151707649231
D,59,3,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,missing data in plots,0.6973103880882263
D,60,3,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,percentages in decimals,0.6581377387046814
D,61,3,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,finding answer help,0.45722493529319763
D,62,3,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,got zeros on peer,0.5683856010437012
D,63,3,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,number question format,0.522253155708313
D,64,3,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,fracture prevalence calculation,0.5678210258483887
D,65,2,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,sensitivity specificity calculations,0.3591408133506775
D,66,2,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,alzheimer's disease treatment,0.54715895652771
D,67,2,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,wait bug fixed,0.5524789094924927
D,68,2,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,normal chart issue,0.7379317283630371
D,69,2,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,open access journal,0.49214693903923035
D,70,2,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,z-score nearest success,0.5030516982078552
D,71,2,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,pond health management,0.5259775519371033
D,72,2,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,childhood conduct problems,0.5034555196762085
D,73,2,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,disappointed student zeros,0.7791369557380676
D,74,2,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,video solution mistake,0.5398919582366943
D,75,2,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,treat spinal injuries,0.36383697390556335
D,76,2,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,accomplishment statement issue,0.6718229055404663
D,77,2,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,outlier detection methods,0.43578338623046875
D,78,2,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,skewed results matter,0.49612075090408325
D,79,2,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,download module works,0.8202484846115112
D,80,2,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,peer editing corrections,0.5434960126876831
D,81,2,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,update book reference,0.6655817627906799
D,82,2,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,rescuetime uninstall issues,0.6131855249404907
D,83,2,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,pab independence assumption,0.6410107016563416
D,84,2,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,odds ratio homework,0.47522199153900146
D,85,2,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,lecture hints guide,0.6733326315879822
D,86,2,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,submit answers,0.5127801299095154
D,87,2,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,visual dha development,0.50359708070755
D,88,2,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,normality assumption in regression,0.5950814485549927
D,89,2,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,week deadline help needed,0.6056292057037354
D,90,2,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,interpreting r square values,0.513392984867096
D,91,2,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,page access issues,0.2740572392940521
D,92,2,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,binary outcome regression,0.5678557753562927
D,93,2,meta-llama/llama-3.1-8b-instruct,openai-compatible,1,discordant pairs analysis,0.33780431747436523
D,0,1893,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,peer review,0.39552226662635803
D,1,24,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,emergency medical care,0.5646083354949951
D,2,20,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,tech support issues,0.47393691539764404
D,3,15,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,deducer install issues,0.6155393123626709
D,4,12,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,download slides,0.8646488785743713
D,5,11,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,histogram basics,0.7877893447875977
D,6,10,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,paediatric emergency care,0.43849626183509827
D,7,10,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,spinal cord injuries,0.7592388391494751
D,8,9,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,person years,0.6933251619338989
D,9,9,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,accomplishment statement,0.7528598308563232
D,10,9,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,toluene exposure risk,0.40914803743362427
D,11,8,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,easy compose topic,0.5734633803367615
D,12,7,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,course support,0.2713029384613037
D,13,7,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,normal approximation,0.621310293674469
D,14,7,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,ordinal data,0.687065839767456
D,15,6,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,multiple births,0.6128063201904297
D,16,6,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,slope calculation,0.7313489317893982
D,17,6,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,getting help,0.5246264934539795
D,18,6,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,donor blood prevalence,0.6059869527816772
D,19,6,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,language barrier,0.3621334731578827
D,20,6,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,electron trajectories,0.6578999757766724
D,21,5,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,rolling dice probability,0.801508903503418
D,22,5,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,demo edit issues,0.7098585963249207
D,23,5,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,email registration,0.6399472951889038
D,24,5,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,beta variable comparison,0.5518909096717834
D,25,5,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,data interpretation,0.4519540071487427
D,26,5,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,pvalue adjustment,0.6909840703010559
D,27,5,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,halt study,0.8344231247901917
D,28,5,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,alzheimers prevention,0.7128831744194031
D,29,5,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,quiz value help,0.5603781342506409
D,30,5,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,null hypothesis testing,0.41688892245292664
D,31,5,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,cardiorespiratory fitness,0.7924702167510986
D,32,5,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,binomial probability,0.5738219022750854
D,33,5,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,frequency data,0.7076104879379272
D,34,5,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,survival rate,0.5835346579551697
D,35,5,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,finding old posts,0.6329814791679382
D,36,4,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,vaccine simulation,0.8004531264305115
D,37,4,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,mock data download,0.7379698157310486
D,38,4,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,module repetition issue,0.7475662231445312
D,39,4,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,fishers exact test,0.6583958864212036
D,40,4,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,coin flip bias,0.6637147068977356
D,41,3,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,unit download issues,0.6309402585029602
D,42,3,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,verb tense change,0.37656304240226746
D,43,3,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,submit button issue,0.4707118570804596
D,44,3,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,common sense,0.7279626727104187
D,45,3,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,distance calculation,0.5184183120727539
D,46,3,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,five letter words,0.6530485153198242
D,47,3,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,need help,0.8492453098297119
D,48,3,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,amputee sprinters,0.6559174656867981
D,49,3,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,raised nevi study,0.5331374406814575
D,50,3,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,dsst score increase,0.6110807061195374
D,51,3,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,signrank test,0.5513793230056763
D,52,3,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,data analysis issue,0.4424329996109009
D,53,3,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,cheating concerns,0.3875344693660736
D,54,3,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,card combinations,0.6601486802101135
D,55,3,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,ratios calculation help,0.49543675780296326
D,56,3,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,act occurs,0.28705987334251404
D,57,3,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,exact test,0.4499029815196991
D,58,3,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,browser issues,0.4812062382698059
D,59,3,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,missing data,0.4987041652202606
D,60,3,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,decimal places,0.49267876148223877
D,61,3,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,answer help,0.7545941472053528
D,62,3,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,paper clarity issues,0.5297158360481262
D,63,3,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,number format,0.43630000948905945
D,64,3,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,prevalence calculation,0.5812522172927856
D,65,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,predictive power,0.15047192573547363
D,66,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,alzheimers disease,0.5931581258773804
D,67,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,wait for fix,0.35511863231658936
D,68,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,standard normal chart,0.7349894046783447
D,69,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,journal article review,0.484441339969635
D,70,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,binomial distribution,0.6246320605278015
D,71,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,climate health management,0.47241780161857605
D,72,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,childhood conduct problems,0.5034555196762085
D,73,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,zero grade complaints,0.584578275680542
D,74,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,video solution error,0.4335917830467224
D,75,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,spinal cord injuries,0.3328250050544739
D,76,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,statement receipt,0.5726775527000427
D,77,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,outlier detection,0.47128885984420776
D,78,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,forecasting errors,0.39098674058914185
D,79,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,module download issue,0.8447055220603943
D,80,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,peer editing issues,0.39056214690208435
D,81,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,update reference books,0.6743056774139404
D,82,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,rescuetime uninstall help,0.653337299823761
D,83,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,independent events,0.45247599482536316
D,84,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,odds ratios,0.4201713502407074
D,85,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,lecture hints,0.6011138558387756
D,86,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,submit assignment help,0.3461351990699768
D,87,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,statistical inference,0.3963695168495178
D,88,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,linear regression,0.44602108001708984
D,89,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,meeting deadlines,0.39553338289260864
D,90,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,rsquare interpretation,0.48695409297943115
D,91,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,course access help,0.46632683277130127
D,92,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,blood sugar,0.25031036138534546
D,93,2,meta-llama/llama-3.3-70b-instruct,openai-compatible,1,discordant pairs,0.31689006090164185
D,0,1893,qwen/qwen-2.5-7b-instruct,openai-compatible,1,peer grading,0.5687196850776672
D,1,24,qwen/qwen-2.5-7b-instruct,openai-compatible,1,resuscitation equipment,0.4849574565887451
D,2,20,qwen/qwen-2.5-7b-instruct,openai-compatible,1,tech support issues,0.47393691539764404
D,3,15,qwen/qwen-2.5-7b-instruct,openai-compatible,1,deducer installation issues,0.6164882183074951
D,4,12,qwen/qwen-2.5-7b-instruct,openai-compatible,1,slides download,0.8762885332107544
D,5,11,qwen/qwen-2.5-7b-instruct,openai-compatible,1,histograms and bars,0.8067706823348999
D,6,10,qwen/qwen-2.5-7b-instruct,openai-compatible,1,pediatric emergencies,0.47227177023887634
D,7,10,qwen/qwen-2.5-7b-instruct,openai-compatible,1,spinal cord injuries,0.7592388391494751
D,8,9,qwen/qwen-2.5-7b-instruct,openai-compatible,1,person years follow,0.7406240105628967
D,9,9,qwen/qwen-2.5-7b-instruct,openai-compatible,1,statement accomplishment,0.7911099195480347
D,10,9,qwen/qwen-2.5-7b-instruct,openai-compatible,1,case control study,0.37890762090682983
D,11,8,qwen/qwen-2.5-7b-instruct,openai-compatible,1,submit finished,0.5675180554389954
D,12,7,qwen/qwen-2.5-7b-instruct,openai-compatible,1,student feedback,0.2637978494167328
D,13,7,qwen/qwen-2.5-7b-instruct,openai-compatible,1,normal approx binom,0.7459254264831543
D,14,7,qwen/qwen-2.5-7b-instruct,openai-compatible,1,ordinal data,0.687065839767456
D,15,6,qwen/qwen-2.5-7b-instruct,openai-compatible,1,multiple births,0.6128063201904297
D,16,6,qwen/qwen-2.5-7b-instruct,openai-compatible,1,slope calculation,0.7313489317893982
D,17,6,qwen/qwen-2.5-7b-instruct,openai-compatible,1,getting help,0.5246264934539795
D,18,6,qwen/qwen-2.5-7b-instruct,openai-compatible,1,donor blood,0.5570980310440063
D,19,6,qwen/qwen-2.5-7b-instruct,openai-compatible,1,assignment issues,0.3002665638923645
D,20,6,qwen/qwen-2.5-7b-instruct,openai-compatible,1,electron trajectories,0.6578999757766724
D,21,5,qwen/qwen-2.5-7b-instruct,openai-compatible,1,dice rolling,0.7691364288330078
D,22,5,qwen/qwen-2.5-7b-instruct,openai-compatible,1,editing practice,0.6367149949073792
D,23,5,qwen/qwen-2.5-7b-instruct,openai-compatible,1,webmail issues,0.4680914282798767
D,24,5,qwen/qwen-2.5-7b-instruct,openai-compatible,1,beta comparison,0.5484388470649719
D,25,5,qwen/qwen-2.5-7b-instruct,openai-compatible,1,correlation analysis,0.4425782263278961
D,26,5,qwen/qwen-2.5-7b-instruct,openai-compatible,1,pvalue adjustment,0.6909840703010559
D,27,5,qwen/qwen-2.5-7b-instruct,openai-compatible,1,study halt,0.8417590856552124
D,28,5,qwen/qwen-2.5-7b-instruct,openai-compatible,1,antiinflammatory drugs,0.7229456305503845
D,29,5,qwen/qwen-2.5-7b-instruct,openai-compatible,1,quiz feedback,0.21641510725021362
D,30,5,qwen/qwen-2.5-7b-instruct,openai-compatible,1,hypothesis testing,0.417691707611084
D,31,5,qwen/qwen-2.5-7b-instruct,openai-compatible,1,fitness performance,0.6656613945960999
D,32,5,qwen/qwen-2.5-7b-instruct,openai-compatible,1,choosing function,0.3721822500228882
D,33,5,qwen/qwen-2.5-7b-instruct,openai-compatible,1,frequency explanation,0.5788793563842773
D,34,5,qwen/qwen-2.5-7b-instruct,openai-compatible,1,survival probability,0.6701046824455261
D,35,5,qwen/qwen-2.5-7b-instruct,openai-compatible,1,post search,0.5277592539787292
D,36,4,qwen/qwen-2.5-7b-instruct,openai-compatible,1,simulation studies,0.5258122682571411
D,37,4,qwen/qwen-2.5-7b-instruct,openai-compatible,1,mock data,0.6703221201896667
D,38,4,qwen/qwen-2.5-7b-instruct,openai-compatible,1,module usage,0.64675372838974
D,39,4,qwen/qwen-2.5-7b-instruct,openai-compatible,1,fisher's exact test,0.6198127269744873
D,40,4,qwen/qwen-2.5-7b-instruct,openai-compatible,1,coin flip outcomes,0.6614334583282471
D,41,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,download issues,0.5240960121154785
D,42,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,tense changes,0.35672399401664734
D,43,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,browser submission issues,0.4702329635620117
D,44,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,common sense,0.7279626727104187
D,45,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,absolute distance,0.48250946402549744
D,46,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,fiveletter words,0.7130681276321411
D,47,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,help requests,0.5058121681213379
D,48,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,amputee sprinting,0.5787596702575684
D,49,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,raised nevi assessment,0.5581585168838501
D,50,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,dsst score improvement,0.5775014162063599
D,51,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,signrank test,0.5513793230056763
D,52,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,data analysis,0.3791569769382477
D,53,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,cheating question,0.49548715353012085
D,54,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,combinatorics,0.4213854968547821
D,55,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,module doubts,0.320441871881485
D,56,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,act sequence,0.21525132656097412
D,57,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,chi-square vs exact,0.6347656846046448
D,58,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,mobile app issues,0.3837679922580719
D,59,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,missing data,0.4987041652202606
D,60,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,percentages decimals,0.6588180065155029
D,61,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,howcome answers,0.6612993478775024
D,62,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,paper clarity,0.46684303879737854
D,63,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,numerators and numbers,0.40843814611434937
D,64,3,qwen/qwen-2.5-7b-instruct,openai-compatible,1,epidemiology calculations,0.4411121904850006
D,65,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,diagnostic tests,0.39424076676368713
D,66,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,neonatal malignancy,0.1443750411272049
D,67,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,assignment early,0.5128275156021118
D,68,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,standard normal chart,0.7349894046783447
D,69,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,journal article review,0.484441339969635
D,70,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,zscore probability,0.4724911153316498
D,71,2,qwen/qwen-2.5-7b-instruct,openai-compatible,1,climate health,0.3986019194126129
